model_m1_b1,model_m1_b2,model_m1_b3,model_m1_b4,model_m1_b5,model_m1_b6,model_m1_b7,model_m1_b8,model_m1_b9,model_m1_b10,model_m1_b11,model_m1_b12,model_m1_b13,model_m1_b14,model_m1_b15,model_m1_b16,model_m1_b17,model_m1_b18,model_m1_b19,model_m1_b20,model_m2_b1,model_m2_b2,model_m2_b3,model_m2_b4,model_m2_b5,model_m2_b6,model_m2_b7,model_m2_b8,model_m2_b9,model_m2_b10,model_m2_b11,model_m2_b12,model_m2_b13,model_m2_b14,model_m2_b15,model_m2_b16,model_m2_b17,model_m2_b18,model_m2_b19,model_m2_b20,model_m3_b1,model_m3_b2,model_m3_b3,model_m3_b4,model_m3_b5,model_m3_b6,model_m3_b7,model_m3_b8,model_m3_b9,model_m3_b10,model_m3_b11,model_m3_b12,model_m3_b13,model_m3_b14,model_m3_b15,model_m3_b16,model_m3_b17,model_m3_b18,model_m3_b19,model_m3_b20,model_m4_b1,model_m4_b2,model_m4_b3,model_m4_b4,model_m4_b5,model_m4_b6,model_m4_b7,model_m4_b8,model_m4_b9,model_m4_b10,model_m4_b11,model_m4_b12,model_m4_b13,model_m4_b14,model_m4_b15,model_m4_b16,model_m4_b17,model_m4_b18,model_m4_b19,model_m4_b20
0.267010190768821,0.255567892474354,0.294842014283865,0.277710639997302,0.289853452767323,0.516833287298299,0.253454383033027,0.709702699690994,0.272909859861635,0.26151256931151,0.473149728175305,0.269171073529192,0.679514205716996,0.255353547734018,0.76691886237381,0.579515007725328,0.257068876789889,0.263674990821587,0.623817435197894,0.261526185653259,0.255606781108621,0.249689598980255,0.258516080753046,0.262702284296294,0.264377124614751,0.114300333570873,0.246679137419974,0.105007932623771,0.258467510897043,0.250192548977213,0.132208719454998,0.256134066413384,0.161282338046894,0.249290421120963,0.1018847594108,0.187204630653849,0.249965957407971,0.2492586957854,0.155346829890087,0.258474415503381,0.239187572028492,0.245413838246129,0.224328812464982,0.224399610020613,0.221404168970352,0.0973983617314924,0.253038156438895,0.096232933998969,0.234007712981492,0.245275796556842,0.279059810858666,0.237992231334996,0.0863294332963942,0.243776620670774,0.0617005421865653,0.11883755435579,0.251974993596256,0.241712166818537,0.0990582015679372,0.237214451542255,0.238195456094066,0.249328670299263,0.222313092498107,0.23518746568579,0.224365253647574,0.271468017399335,0.246828323108104,0.0890564336862665,0.234614916259831,0.243019085154435,0.11558174151103,0.236702628722428,0.0728740229397165,0.251579410474244,0.0694958360288253,0.114442807265033,0.240990172205884,0.245354146574476,0.121777533344083,0.242784947301105
0.269609254586271,0.263966916819874,0.531544888389133,0.254677278031508,0.393696025002556,0.756435480253207,0.256898036128665,0.226501031084767,0.823148890558652,0.698736424277075,0.271884315179438,0.698689371914162,0.600424012768126,0.735388380067774,0.561528202553118,0.283897794169142,0.623949081871026,0.269073353371565,0.262690409510253,0.452330960709171,0.256012653283507,0.250390669517584,0.140188458041499,0.251070595280601,0.166998766540626,0.109460243576337,0.251464011994093,0.111666275182788,0.0553392258170631,0.112068534638013,0.257660346989492,0.131663487250251,0.144529114104588,0.121715852292271,0.199139488677005,0.265671899824264,0.132711097062456,0.252409473793492,0.254180683335131,0.133481314450092,0.236743456228283,0.241832596078467,0.115125442619967,0.247050678478395,0.161324567952308,0.0542081650451033,0.245316306598885,0.503802476900137,0.0820998819724226,0.109401898564467,0.235046220236134,0.0753542751700689,0.135756249813724,0.0975251505977163,0.176534393862417,0.225266746281123,0.148362355684798,0.235908408434693,0.242721500853937,0.194022200137978,0.237634635901939,0.243809817584075,0.213141210949401,0.247201448209496,0.277980640504509,0.079896111125353,0.246321645278357,0.158030216832308,0.0394120016518621,0.0797931425204452,0.235409117594936,0.0942928656655182,0.119290623313562,0.0453706170422384,0.0627979149074601,0.22516355972547,0.0949774653817206,0.242608764400249,0.240407406300679,0.220165524702759
0.25593144199222,0.263758518461702,0.724193783284992,0.256522740258932,0.250417726115632,0.256867815167503,0.585869517815072,0.264262433606684,0.451566454025561,0.529259259855927,0.260128908348543,0.269338678054111,0.270743039027002,0.268193164666064,0.315900330397862,0.265708976923739,0.407764281591586,0.81796249797627,0.430848134811117,0.665037668340682,0.248431753399111,0.254920197280141,0.12367728051775,0.249155866894178,0.246982003996484,0.25071334561475,0.201122786794182,0.256304091902187,0.184921940089851,0.139806812184491,0.254125309054512,0.256244700555003,0.215350563596734,0.255410792030332,0.263899645737289,0.25452913699937,0.11160537664446,0.0830172589172078,0.142048921031931,0.0570682761383351,0.252284155614771,0.239765579558449,0.0669831419285388,0.245772895036374,0.250817562696064,0.247662284840144,0.148590976035122,0.244687804050213,0.142992583284537,0.210191627544201,0.242699197894717,0.237396308375311,0.28214429588683,0.239037447508786,0.208757539762348,0.241226176775248,0.249153818833938,0.042767119277099,0.142048921031931,0.0449681973663726,0.243352648993898,0.241555704699708,0.0851457942687194,0.248548497810516,0.25178270719182,0.244756554377603,0.0644167193556235,0.234745670440916,0.220519022600051,0.120742300415381,0.243046584702229,0.237020313015575,0.231762101489434,0.237358595794818,0.211442484102501,0.238535709301642,0.231476522930015,0.0562531238294231,0.285054023125022,0.232925858154611
0.269707020935629,0.261810361999286,0.683940966583566,0.587844082090567,0.721315957515239,0.673437289741173,0.65642622960125,0.650596191340294,0.675083712321007,0.276949396890053,0.671449720993364,0.523793088918921,0.272178294326712,0.648084240061158,0.535650533805067,0.607365082349637,0.725873889721851,0.263642155782526,0.256687526853163,0.654005246632639,0.256415657741868,0.247185588182697,0.0649055564172756,0.120554350553111,0.125515406909223,0.104660243950104,0.100870596278325,0.119010234437768,0.14503193847242,0.260983319820274,0.172904194615607,0.0735156470908732,0.258687366162174,0.159602766145486,0.177937859357503,0.188325041129953,0.147505418679269,0.250281266173876,0.247425646531391,0.205704830678869,0.236916135377572,0.241072079492675,0.053051475530869,0.141969111540708,0.073052101395062,0.172186883341532,0.116279420958228,0.177172819956069,0.0879773567315647,0.231968351844256,0.0639771604180902,0.288359205033142,0.23444780963614,0.0960986164356698,0.120018154619494,0.0772456630576082,0.0648239927896291,0.244645221039604,0.2447869019528,0.0738690807301109,0.236961185944931,0.249931970325342,0.19810200146829,0.149632455815614,0.0801165341804752,0.0497155829671914,0.126423753162198,0.0532207542658688,0.0919069924750083,0.230098931445416,0.0916689239729387,0.114332058957063,0.234686529874974,0.096214377357686,0.166393452217936,0.127064213462802,0.0617966988092509,0.241431357003994,0.251099924662646,0.0664208419583811
0.557255326728886,0.257232976783339,0.699225587835115,0.266539055319211,0.259935245665722,0.25907907652252,0.257716459542088,0.592452227571137,0.618806010899685,0.794967356009934,0.618719748299031,0.731210400642373,0.283284316305298,0.813582174687486,0.376691620533738,0.25777867117832,0.255066112893875,0.266088212495071,0.639315508489561,0.317411707727769,0.215067697086988,0.246948139461561,0.159698579040737,0.254538185387597,0.249520160411818,0.247438367803755,0.247270887963277,0.178653474318244,0.115955992337077,0.0968683271638549,0.15912395466897,0.0780464393669358,0.264705319219305,0.088317454713825,0.126597474994605,0.25012354871537,0.249832755047995,0.254953489854224,0.15915154864686,0.263079208252435,0.0992253105205023,0.248681085069471,0.0738370860272343,0.23921991080938,0.246733819304845,0.24868722044343,0.248876301050625,0.125243961493749,0.11313738326515,0.0422924393888216,0.0511113321955398,0.0851646020296027,0.22510996916598,0.0434210804428072,0.225903387913236,0.248382523190747,0.243859883563522,0.240472344769317,0.10235507606838,0.208469157793315,0.128451665663624,0.24713779868563,0.067238747096914,0.239702848483812,0.243810774617615,0.244795335230295,0.24613635144401,0.10365033661687,0.152100613498088,0.0658718774373897,0.171044964836459,0.105578557961088,0.226900395309417,0.0546792901558818,0.270807516558421,0.243715256915563,0.251241248494608,0.238485952881387,0.0991778667951993,0.211039926226481
0.45007899875466,0.268885081241602,0.259207362666782,0.268526225167725,0.587209519263909,0.269006839078309,0.257078963218113,0.485106626747464,0.516879274871719,0.806935370186602,0.84192740682264,0.257065464652142,0.673488428299661,0.2779296140413,0.630069244609664,0.760252849657435,0.847556948055554,0.552698542640218,0.67932222421492,0.240653317099292,0.230956562739855,0.255868242343271,0.249649473993835,0.257611394120083,0.0965183312203153,0.256901792924895,0.247720470658948,0.152467572875497,0.141255058802177,0.108088084543847,0.0626253426171633,0.248433857142176,0.117636335721578,0.258942448424086,0.16829523845779,0.0688843150977099,0.0750370805404958,0.193398899041682,0.0876512558261928,0.14271911694368,0.167768537940587,0.23744869536055,0.249659860538977,0.239474922879687,0.194946099619657,0.235431800018242,0.243363293517807,0.240548177781176,0.140783567611016,0.0484379461683107,0.0422004837482363,0.252351473732362,0.103812049878505,0.231888276897963,0.0977660183627389,0.0625745806421709,0.0307403922007236,0.127117808272795,0.0869024939168957,0.472435895149161,0.151195900564899,0.237797981054576,0.241483302800406,0.234387457832505,0.121326049896118,0.238659567978555,0.251837272605132,0.121877622595863,0.201082098715088,0.0365385991012398,0.0532467668119601,0.242149204473319,0.105063186100256,0.23123966063665,0.103869498569808,0.108288254602685,0.046665579203226,0.126784750045305,0.146124026041992,0.144191670807868
0.718897976831207,0.704955314655877,0.408694395352729,0.567379447984079,0.790366298160904,0.76085698347775,0.568527133344774,0.556575137095506,0.815845613442946,0.26206008908762,0.647772734782786,0.253269110834482,0.677507323675018,0.262805517580919,0.81460996548696,0.260098846039593,0.265348657363373,0.69043451074108,0.622037987753511,0.262732568624078,0.131540672567104,0.12088199860421,0.119738350520679,0.172358323166838,0.0873851914196212,0.106510643971983,0.224065410277561,0.0912168203319408,0.0803996072947067,0.255136961783319,0.148989852899196,0.246373722184739,0.129465024325092,0.254657646102818,0.0732096829350118,0.248594660540406,0.248794785603644,0.155670250196239,0.134033347471146,0.248673054387266,0.074907189837689,0.0834812460690297,0.164144346273935,0.110849556070241,0.0723559889121049,0.0708337801400687,0.0535242484730543,0.151467196639416,0.0465033072560447,0.241408438273926,0.079329387764213,0.24722790602641,0.0723101313939016,0.238093215959068,0.0515185867300511,0.246630526120521,0.244759908231631,0.0634536010545069,0.134187438090794,0.2428847193268,0.0746541607640006,0.0906814406708833,0.307422907852658,0.149412672778843,0.0498925215073694,0.0617985924101975,0.153883207904611,0.200740845933137,0.0572514720063022,0.241394510855135,0.123908024553805,0.25312926095437,0.120717520605988,0.244443620357195,0.0606617648479774,0.24467596729948,0.241096648801352,0.0904416380081741,0.109741226684549,0.245709657661856
0.756888731784402,0.653556045469534,0.265066002113421,0.677094400284362,0.257216465027383,0.767594483527676,0.266790804503935,0.706052933533486,0.259995045875911,0.708029250354066,0.578776777476894,0.687510900827203,0.659348521803248,0.591240078004866,0.852778370881663,0.268244982465604,0.354490224848247,0.259133640502083,0.257006698256758,0.268770725479719,0.0866703589575308,0.139883238070449,0.254276467168887,0.141105481062288,0.251409345001274,0.0938755527097075,0.250540823496923,0.130379063536005,0.248769066772638,0.142121647640463,0.181228672915857,0.138889853475502,0.160118145294203,0.147668130782166,0.0559420374112828,0.256565185504729,0.144735367280118,0.251856957018308,0.249067074990886,0.255576722224635,0.0729833232919015,0.119615329211164,0.239974649760194,0.0954998404311336,0.251196206769664,0.0601921957655965,0.24346028373679,0.0781502783240104,0.243954922550556,0.0880738521446986,0.150207987905309,0.0805003769866663,0.114395520041162,0.0710598662681082,0.0415881560622326,0.237087581727222,0.118296293935979,0.24162733331141,0.245672694255369,0.238057532902526,0.0834575859661661,0.0869453872488539,0.240682880957499,0.0863002782222162,0.240177983201678,0.0783377679970203,0.239208088262353,0.0854177246064982,0.247280964800895,0.0617752498607725,0.0897865617019398,0.0930988687106292,0.0661378128613872,0.19003192494486,0.0496914356448214,0.238102250302446,0.382478113935656,0.247382069168198,0.248253532496988,0.23759501939312
0.398519225551356,0.277770714768969,0.266268369595245,0.669853129823385,0.490772032547466,0.268049958430194,0.476032326490758,0.620523244052017,0.265293170792666,0.265652994870635,0.260663028057581,0.279824189001153,0.383580194508506,0.651682172737409,0.271593555114889,0.266699750731141,0.271315589632196,0.505513960466706,0.631853777666566,0.259336533435886,0.250653540101245,0.260479174420301,0.254906662282225,0.0896807194960795,0.116725109342176,0.255855619158535,0.2109040957481,0.104583660245619,0.252169178326126,0.256161488249801,0.248155183532903,0.260312360188065,0.130279382069503,0.111816226516976,0.258714825170429,0.256216152056123,0.257490704344899,0.257136547819443,0.172606400070472,0.250533510943618,0.167423377545989,0.231334950969165,0.239768804547191,0.111027697375077,0.215743460461071,0.238322355890065,0.14001363166924,0.158693188075953,0.243610039548275,0.240469692198466,0.246194922019309,0.230679178519624,0.383201635089342,0.0742576567470544,0.23503311811086,0.237092902882993,0.236440753053102,0.105718913168625,0.113010421513758,0.247638734027219,0.18340385680141,0.230415159841564,0.239056163575339,0.129438453305459,0.176759397649287,0.237772066521206,0.173049946091902,0.116199907626412,0.238927611332933,0.237715824681099,0.244986866390208,0.229184272291157,0.102938788332648,0.162243943998561,0.234658501603823,0.239991194329743,0.234752952969803,0.131630578545226,0.0825294007492046,0.242491221593277
0.269606766816072,0.271020933676994,0.572847627347875,0.260382087564868,0.273248536171036,0.265920013436297,0.479709110907715,0.701073451317536,0.26831551738116,0.272949690113853,0.257279704259076,0.388265144666815,0.647902374663438,0.641555564658948,0.255443306983991,0.265666499378934,0.604034488938519,0.253481678678336,0.573657230742542,0.592222594126928,0.256937740243174,0.257031397808062,0.192711140202213,0.249121233646279,0.258288925960571,0.255199727282594,0.152303956598925,0.0757567034067118,0.255250516576694,0.241948104352748,0.249096600086817,0.213605596568388,0.165864393927715,0.164855283919611,0.248879439229345,0.254892897918756,0.091858699843508,0.246221445730565,0.19214030531767,0.118596598727651,0.239483418072139,0.236728166862049,0.113081868796943,0.249682568951381,0.233862926228649,0.241755987634546,0.0969957899819609,0.0799169231557682,0.240199039921878,0.245980787577992,0.246927571841635,0.19973286962646,0.0883477324968523,0.112902415536262,0.252289780862785,0.240701904248432,0.198128035134815,0.25126580452377,0.105854721372635,0.183658794191613,0.233972074868615,0.235219501652896,0.12135936365297,0.240814109837472,0.234599611639743,0.237124271646563,0.270991142511399,0.143252922119984,0.236234926120268,0.239121417955406,0.246696123812472,0.198396389138337,0.0978854989119948,0.0806867358851782,0.243387472923878,0.238738698453878,0.105978776083158,0.249031071067329,0.128347742567153,0.105522012953809
