pms
0.5
0.6
0.416666666666667
0.333333333333333
0.461538461538462
0.416666666666667
0.428571428571429
0.454545454545455
0.461538461538462
0.5
0.5
0.461538461538462
0.5
0.533333333333333
0.461538461538462
0.5625
0.363636363636364
0.533333333333333
0.5625
0.5
0.428571428571429
0.416666666666667
0.461538461538462
0.461538461538462
0.333333333333333
0.384615384615385
0.5
0.428571428571429
0.538461538461538
0.533333333333333
0.5625
0.333333333333333
0.416666666666667
