MF_1,MF_2,MF_3,MF_4,MF_5,MF_6,MF_7,MF_8,MF_9,MF_10,MF_11,MF_12,MF_13,MF_14,MF_15,MF_16,MF_17,MF_18,MF_19,MF_20,MF_21,MF_22,MF_23,MF_24,MF_25,MF_26,MF_27,MF_28,MF_29,MF_30,MF_31,MF_32,MF_33,MF_34,MF_35,MF_36,MF_37,MF_38,MF_39,MF_40,MF_41,MF_42,MF_43,MF_44,MF_45,MF_46,MF_47,MF_48,MF_49,MF_50,MF_51,MF_52,MF_53,MF_54,MF_55,MF_56,MF_57,MF_58,MF_59,MF_60,MF_61,MF_62,MF_63,MF_64,MF_65,MF_66,MF_67,MF_68,MF_69,MF_70,MF_71,MF_72,MF_73,MF_74,MF_75,MF_76,MF_77,MF_78,MF_79,MF_80,MF_81,MF_82,MF_83,MF_84,MF_85,MF_86,MF_87,MF_88,MF_89,MF_90,MF_91,MF_92,MF_93,MF_94,MF_95,MF_96,MF_97,MF_98,MF_99,MF_100,MF_101,MF_102,MF_103,MF_104,MF_105,MF_106,MF_107,MF_108,MF_109,MF_110,MF_111,MF_112,MF_113,MF_114,MF_115,MF_116,MF_117,MF_118,MF_119,MF_120,MF_121,MF_122,MF_123,MF_124,MF_125,MF_126,MF_127,MF_128,MF_129,MF_130,MF_131,MF_132
1.30791537681325e-05,3.34814809793631e-06,1.35979306615641e-06,0.000485858131072726,3.64559267704517e-05,1.1491494643722e-05,2.56333272880992e-06,2.36255600791632e-05,2.67087859625475e-06,1.79956447962206e-06,5.37619077320328e-06,3.76200924106036e-06,9.64307238646038e-07,2.2504400784904e-06,6.98621069145069e-06,7.6149118869063e-06,3.03172015438047e-06,5.46925180081207e-06,6.90273716007185e-06,1.28646226183885e-05,8.86607565957386e-06,5.26313235299705e-05,4.23683773032809e-05,0.000177583698546056,2.164725087892e-06,0.000672639791942515,5.30860515565142e-05,1.81942608713655e-07,1.2004601220952e-06,5.82987546088315e-07,2.79745167725627e-06,4.50819521572672e-05,2.44014258463962e-06,NaN,NaN,0.000419088713839094,NaN,NaN,4.18130188469826e-07,6.68218266069034e-05,NaN,NaN,NaN,2.41008655473843e-06,0.0277042354875969,0.0421432495895482,0.0176969959157849,0.0511593889480662,0.110632346381703,0.0312150572975975,0.00771866078970422,0.0166204163722122,0.00873032645526725,0.00307612877658265,0.00914859340371388,0.0634269233520122,0.18556472637517,0.00488079106214459,0.0091360479064227,0.498106302473106,0.002375933939281,0.668357672075016,0.0163473035464566,0.0110909019214309,0.00902390722693578,0.0376992468816152,0.00803796455521812,0.102739269483509,0.00923021351382356,0.15577959264135,0.09185018831043,0.00427790346823943,0.0393943718098198,0.004308821739359,0.00986387012813015,0.180421895371323,0.00838216225473505,NaN,NaN,0.545266393837414,NaN,NaN,0.0149964245387985,0.0129510497777925,NaN,NaN,NaN,0.0124884550780104,0.972282685358635,0.957853402262354,0.982301644291149,0.948354752920861,0.889331197691527,0.968773451207759,0.992278775877567,0.983355958067709,0.991267002666137,0.996922071658938,0.990846030405513,0.936569314638747,0.814434309317591,0.995116958497777,0.990856965882886,0.501886082615007,0.997621034340564,0.331636858673183,0.983645793716383,0.988896233455951,0.990967226697405,0.962248121794855,0.991919667067479,0.897083146817945,0.990767621761089,0.843547767566708,0.908096725638013,0.995721914589152,0.960604427730058,0.995690595273095,0.990133332420193,0.81953302267652,0.99161539760268,NaN,NaN,0.454314517448747,NaN,NaN,0.985003157331013,0.986982128395601,NaN,NaN,NaN,0.987509134835435
1.79863156285929e-06,8.2654911372244e-07,1.12642129802432e-05,8.96436061774322e-05,5.79784906562087e-06,2.43713646442191e-06,2.23053776298135e-06,NaN,1.50794162692061e-06,1.09861801562658e-06,3.53662494522058e-06,3.48437392655542e-06,2.59045914028712e-05,0.000206410589247033,1.03231209330698e-05,0.000279619889358059,NaN,4.26026943561377e-07,9.49703117256353e-06,1.46092384744088e-05,1.07076950051978e-05,5.89497529298759e-05,1.28223437618121e-06,1.87783220061324e-05,3.01733798714733e-06,0.00091054096943178,2.17366181740702e-06,2.13876839366608e-06,1.564457585421e-05,1.99756414973642e-06,4.23599353846384e-06,8.41741112537597e-06,6.84161371179793e-05,NaN,NaN,1.67535080231569e-05,NaN,NaN,1.30825388314378e-06,NaN,NaN,NaN,NaN,3.04115684654229e-06,2.87710825437601e-05,9.66897571823637e-06,7.40016068318816e-05,0.000519647809761505,5.69958210623136e-05,2.17901653500139e-05,4.51742178624083e-05,NaN,1.52774733248027e-05,1.38326707643849e-05,2.37671304704536e-05,3.32150583173875e-05,0.000221022637583618,0.000996899838604513,9.22757840525679e-05,0.00127178803682353,NaN,1.66644804739978e-05,7.83388576993868e-05,0.000101700976365443,8.44266267668052e-05,0.000497874845248321,1.17957936025393e-05,0.000231258410477919,3.73360544183932e-05,0.00740261788735329,6.31693320927928e-05,4.63368428078851e-05,0.000169692681339314,2.04768190119546e-05,3.41938262931619e-05,7.89827452374902e-05,0.000275597415315676,NaN,NaN,0.000240293219017304,NaN,NaN,1.18414265813524e-05,NaN,NaN,NaN,NaN,3.81063184394605e-05,0.999969430285893,0.999989504475168,0.999914734180188,0.999390708584061,0.999937206329872,0.999975772698186,0.999952595244375,NaN,0.999983214585048,0.99998506871122,0.999972696244584,0.999963300567756,0.999753072771013,0.998796689572148,0.999897401095014,0.998448592073818,NaN,0.999982909492582,0.999912164111128,0.99988368978516,0.999904865678228,0.999443175401822,0.999986921972021,0.999749963267516,0.999959646607594,0.991686841143215,0.99993465700609,0.999951524388798,0.999814662742807,0.999977525616838,0.999961570180168,0.999912599843637,0.999655986447566,NaN,NaN,0.99974295327296,NaN,NaN,0.999986850319535,NaN,NaN,NaN,NaN,0.999958852524714
9.59269248179147e-07,1.22934321392195e-06,NaN,NaN,2.20781453746544e-05,NaN,1.11665108688862e-05,NaN,7.63167220525039e-05,2.10342847597988e-06,NaN,3.82691314272859e-06,1.05338876884516e-05,6.46464557292133e-06,2.90383778892684e-05,3.78487610514453e-05,NaN,2.77857592759175e-06,1.12933041859216e-05,6.95839972783274e-05,1.3108585649443e-05,NaN,2.55168021858104e-06,2.6987441723705e-05,NaN,3.36879364334888e-06,1.33435403912427e-05,6.62160750255263e-06,5.29794726284867e-05,8.90745462430934e-06,4.25103259355928e-06,NaN,NaN,NaN,NaN,7.36616771645497e-06,NaN,NaN,4.10679421826404e-05,NaN,NaN,NaN,NaN,NaN,1.08895555582294e-05,2.15933672957116e-05,NaN,NaN,0.000152074352654777,NaN,7.58331564002749e-05,NaN,0.000425440618635992,1.83592322403557e-05,NaN,2.84322014895386e-05,0.000231651785569537,0.000119436073157608,0.000200052713740094,0.000336077176187282,NaN,5.45696429626233e-05,7.80095812679791e-05,0.000272922726928656,7.73120939418895e-05,NaN,2.29770121529247e-05,0.000143727982943709,NaN,2.60475317082753e-05,0.000226577699158383,5.5436394470896e-05,0.000395586107029411,7.90796713609864e-05,3.43229697041571e-05,NaN,NaN,NaN,NaN,4.54256345311062e-05,NaN,NaN,0.000295461109832141,NaN,NaN,NaN,NaN,NaN,0.999988151175194,0.99997717728949,NaN,NaN,0.99982584750197,NaN,0.999913000332731,NaN,0.999498242659312,0.999979537339284,NaN,0.999967740885368,0.999757814326742,0.99987409928127,0.999770908908371,0.999626074062761,NaN,0.99994265178111,0.999910697114546,0.999657493275793,0.999909579320409,NaN,0.999974471307629,0.999829284575332,NaN,0.999970583674648,0.99976007876045,0.999937941998026,0.999551434420342,0.999912012874015,0.999961425997702,NaN,NaN,NaN,NaN,0.999947208197752,NaN,NaN,0.999663470947985,NaN,NaN,NaN,NaN,NaN
8.02600377862444e-06,5.29839191630679e-06,NaN,NaN,NaN,NaN,1.5370286654032e-05,NaN,NaN,0.000183489753505146,NaN,NaN,3.27050475798453e-06,8.24774137410024e-05,NaN,9.26330791248352e-05,NaN,0.000107531075264796,2.9072124156702e-05,NaN,2.76378882661922e-05,NaN,NaN,NaN,NaN,NaN,3.47007182807711e-07,2.63213424705872e-05,NaN,0.000174139764177478,1.19301073489351e-05,NaN,NaN,NaN,NaN,9.53084337392176e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.52513525881162e-05,6.54313282036266e-05,NaN,NaN,NaN,NaN,0.000141793737744653,NaN,NaN,0.00131906572173182,NaN,NaN,3.04807861333246e-05,0.000801212985111614,NaN,0.000933394387963686,NaN,0.00135207699193097,0.000315413461189986,NaN,0.000165825108882378,NaN,NaN,NaN,NaN,NaN,8.48348410956932e-06,0.00026609616967248,NaN,0.00167453718684091,9.47479650621773e-05,NaN,NaN,NaN,NaN,0.000577662232683891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999926722643633,0.99992927027988,NaN,NaN,NaN,NaN,0.999842835975601,NaN,NaN,0.998497444524763,NaN,NaN,0.999966248709109,0.999116309601148,NaN,0.998973972532912,NaN,0.998540391932804,0.999655514414653,NaN,0.999806537002851,NaN,NaN,NaN,NaN,NaN,0.999991169508708,0.999707582487857,NaN,0.998151323048982,0.999893321927589,NaN,NaN,NaN,NaN,0.999327029333577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,9.60183295922881e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.66431977608729e-06,4.10047312009493e-06,NaN,6.71773783456131e-05,NaN,4.46693995975137e-05,0.00023542392793841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.14129353264683e-05,NaN,NaN,0.000135754583397519,2.20356283540102e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.24665097577417e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.69346171783752e-05,4.77307646063968e-05,NaN,0.000363715391465246,NaN,0.000849986184527456,0.00110054942627551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000210998043712996,NaN,NaN,0.000704342242595065,0.000171422373061438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999897931657283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999938401063046,0.999948168762274,NaN,0.999569107230189,NaN,0.999105344415875,0.998664026645786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999767589020961,NaN,NaN,0.999159903174007,0.999806541998585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,0.000263332227428041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00011204146058059,NaN,NaN,0.000509136551170334,NaN,NaN,0.00030520847661191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00321228960069685,NaN,NaN,NaN,0.000161726153341114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025891017755228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000783013209519985,NaN,NaN,0.00317594435077078,NaN,NaN,0.00164153839961732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0193474235050836,NaN,NaN,NaN,0.00094405827880114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.997147565997049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999104945329899,NaN,NaN,0.996314919098059,NaN,NaN,0.998053253123771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.977440286894219,NaN,NaN,NaN,0.998894215567858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,0.000199572850272028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00217324771629041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.997627179433438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,0.000398442784521296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00496705500170631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.994634502213772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,0.000859675244019832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00711702927421071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.992023295481769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,0.00167135715085732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0127812138668399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.985547428982303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
