MF_m1,MF_m2,BL
0.998122834087228,0.00187716591277189,27
0.997272787855748,0.00272721214425218,28
0.99992645183289,7.35481671096684e-05,20
0.997971459110877,0.00202854088912336,24
0.999452190080396,0.000547809919603695,24
0.998724573895208,0.00127542610479174,22
0.995314501622856,0.00468549837714433,25
0.998909771796838,0.00109022820316175,28
0.995792900679144,0.00420709932085591,34
0.998415632449954,0.00158436755004599,29
0.994329117217975,0.00567088278202486,26
0.999330837078579,0.000669162921421294,23
0.999234885084865,0.000765114915134664,22
0.99927381998292,0.000726180017080469,30
0.99657335321344,0.00342664678656058,25
0.998120757914805,0.00187924208519506,31
0.998859531041505,0.00114046895849503,21
0.324795453306527,0.675204546693473,27
0.614317481735751,0.385682518264249,19
0.13570950045404,0.86429049954596,28
0.615634677567231,0.384365322432769,23
0.0527290938632478,0.947270906136752,20
0.0576573202455131,0.942342679754487,37
0.656582378251076,0.343417621748924,31
0.102342581184326,0.897657418815674,26
0.279159293349572,0.720840706650428,25
0.173778874154678,0.826221125845322,22
0.406230466749175,0.593769533250825,36
0.400147821296332,0.599852178703668,25
0.257924093451707,0.742075906548293,27
0.132779082834773,0.867220917165227,28
0.261945181346416,0.738054818653584,30
0.49717064128782,0.50282935871218,25
0.212003461785159,0.787996538214841,25
0.0872061711254277,0.912793828874572,26
0.816092387572876,0.183907612427124,18
0.083849062084061,0.916150937915939,14
0.524326264102067,0.475673735897933,19
0.552002107421955,0.447997892578045,21
0.530353949622692,0.469646050377308,22
0.21172791547925,0.78827208452075,26
0.0253650678743933,0.974634932125607,28
0.0704333015501859,0.929566698449814,29
0.551233361897625,0.448766638102375,25
0.584593857712666,0.415406142287334,23
0.0824823673459677,0.917517632654032,21
0.118500176312293,0.881499823687707,22
0.501469324627045,0.498530675372955,21
0.50340196543836,0.49659803456164,30
0.315489496672859,0.684510503327141,20
0.898526426362185,0.101473573637815,23
0.646910034569257,0.353089965430743,19
0.818316228541626,0.181683771458374,26
0.680133103830506,0.319866896169494,22
0.817479274510164,0.182520725489836,18
0.975543973924388,0.0244560260756117,32
0.890666321748032,0.109333678251968,25
0.485342358298484,0.514657641701516,26
0.986591800897236,0.0134081991027638,24
0.925976961337591,0.0740230386624087,22
0.369774491412731,0.630225508587269,35
0.946910573095311,0.053089426904689,25
0.928610476666069,0.071389523333931,26
0.598845167816055,0.401154832183945,25
0.946049685101428,0.0539503148985723,23
0.997559361594349,0.00244063840565137,23
0.901918753882438,0.0980812461175618,24
0.766687632081979,0.233312367918021,24
0.288325018213647,0.711674981786353,16
0.324774209479482,0.675225790520517,14
0.753452364353986,0.246547635646014,15
0.203678346478046,0.796321653521954,19
0.269614007898545,0.730385992101455,20
0.903438911400323,0.0965610885996773,25
0.629586656785579,0.370413343214421,26
0.980652295591295,0.0193477044087052,29
0.924791026376474,0.0752089736235258,24
0.71379214484847,0.28620785515153,21
0.482706677631179,0.517293322368821,21
0.915255486447753,0.0847445135522468,20
0.288820415922685,0.711179584077315,20
0.91471051051617,0.0852894894838299,22
0.887839941897017,0.112160058102983,20
0.0351983749538793,0.964801625046121,20
0.017266727547156,0.982733272452844,19
0.158701938374874,0.841298061625126,21
0.0948250279000322,0.905174972099968,18
0.0250124738089864,0.974987526191014,18
0.495721083148042,0.504278916851958,28
0.219693191352228,0.780306808647772,23
0.281691614435917,0.718308385564083,21
0.134464062660205,0.865535937339795,21
0.0591458458080801,0.94085415419192,22
0.139535504058517,0.860464495941483,27
0.152397210692168,0.847602789307832,19
0.0121284457883265,0.987871554211674,25
0.257997926852967,0.742002073147033,23
0.0147862816833797,0.98521371831662,22
0.157242356687994,0.842757643312006,20
0.350382609252575,0.649617390747425,23
0.369179698630241,0.63082030136976,24
0.191630866950149,0.808369133049851,16
0.034173056160974,0.965826943839026,11
0.0353198738033639,0.964680126196636,13
0.077199204381965,0.922800795618035,19
0.201314507340356,0.798685492659644,19
0.0638804420694752,0.936119557930525,23
0.0166224458472578,0.983377554152742,20
0.775885828134079,0.224114171865921,28
0.0378686516008929,0.962131348399107,23
0.401616570637982,0.598383429362018,18
0.0807809522160556,0.919219047783944,20
0.0426174857727183,0.957382514227282,20
0.0108156992389848,0.989184300761015,18
0.200889178070515,0.799110821929485,21
0.3376662019838,0.6623337980162,19
0.0649636870852485,0.935036312914752,19
0.00940925506371384,0.990590744936286,19
0.0652173094669111,0.934782690533089,20
0.181610520239209,0.818389479760791,16
0.010568138560445,0.989431861439555,16
0.307972655509313,0.692027344490687,26
0.0685304372563238,0.931469562743676,21
0.0156643644300283,0.984335635569972,14
0.0203090177364227,0.979690982263577,17
0.38836501671813,0.61163498328187,20
0.00511972283801963,0.99488027716198,25
0.0185388061117754,0.981461193888225,17
0.802647482510163,0.197352517489837,24
0.0125993818535151,0.987400618146485,22
0.199195239628703,0.800804760371297,16
0.00785223276228571,0.992147767237714,19
0.283778049026986,0.716221950973014,22
0.0473421655829443,0.952657834417056,22
0.48644419647465,0.51355580352535,14
0.0266899217463338,0.973310078253666,11
0.0209017635582399,0.97909823644176,12
0.0158060038735306,0.98419399612647,19
0.267970803911979,0.732029196088021,19
0.0718778951448052,0.928122104855195,21
0.747159910442071,0.252840089557929,20
0.176787251222736,0.823212748777264,23
0.0568206581622063,0.943179341837794,22
0.0438281281664518,0.956171871833548,18
0.0658649620228243,0.934135037977176,20
0.238506949031637,0.761493050968363,18
0.0391992413293786,0.960800758670621,18
0.00777439842440862,0.992225601575591,19
0.0114446232157969,0.988555376784203,15
0.000244051294672137,0.999755948705328,19
5.78599750248062e-05,0.999942140024975,18
2.5753234898425e-05,0.999974246765102,16
0.00258622578915858,0.997413774210841,16
0.000386859032316773,0.999613140967683,13
0.000214286496339035,0.999785713503661,18
4.7719222528935e-05,0.999952280777471,19
0.000157331443779702,0.99984266855622,10
2.9473922432608e-05,0.999970526077568,14
2.06567520594885e-05,0.99997934324794,19
8.84002028468905e-05,0.999911599797153,22
7.84509718433455e-05,0.999921549028157,17
4.46343960664736e-05,0.999955365603933,23
4.8408795536108e-05,0.999951591204464,22
6.35210343708111e-05,0.999936478965629,11
0.000530566461635344,0.999469433538365,19
3.04978560157478e-05,0.999969502143984,21
0.000721553351040719,0.999278446648959,21
7.96038826239245e-05,0.999920396117376,12
0.000130702410446614,0.999869297589553,10
6.26534517407575e-05,0.999937346548259,11
0.000428434146472267,0.999571565853528,17
0.000301028514634124,0.999698971485366,15
0.0026659775629502,0.99733402243705,18
3.25514632576031e-05,0.999967448536742,14
0.0076862963575657,0.992313703642434,21
0.00103336179515681,0.998966638204843,22
5.35533296802026e-06,0.999994644667032,18
3.07566421355806e-05,0.999969243357864,19
9.96103074685803e-06,0.999990038969253,16
3.72222375511136e-05,0.999962777762449,14
0.000635110978753889,0.999364889021246,14
2.93015211642016e-05,0.999970698478836,14
3.27277768216407e-05,0.999967272223178,19
1.064065257168e-05,0.999989359347428,15
8.17754283175887e-05,0.999918224571682,11
0.000583205493758227,0.999416794506242,15
6.28681317306877e-05,0.999937131868269,12
2.40406402483722e-05,0.999975959359752,14
5.13718477479863e-05,0.999948628152252,18
1.6819544855704e-05,0.999983180455144,14
1.52553244221771e-05,0.999984744675578,15
2.61888872318468e-05,0.999973811112768,13
3.66162172266692e-05,0.999963383782773,13
0.000248663425347274,0.999751336574653,20
0.00110494066092844,0.998895059339072,18
0.000101795869990549,0.99989820413001,11
0.00139611429485682,0.998603885705143,17
1.89660592387141e-05,0.999981033940761,21
8.66899855960153e-05,0.999913310014404,11
0.000261018601407319,0.999738981398593,8
9.33074747851039e-05,0.999906692525215,11
0.000563708598478691,0.999436291401521,12
1.29869725044177e-05,0.999987013027496,15
0.000262625370024876,0.999737374629975,15
4.12237870090188e-05,0.999958776212991,13
0.00797978313710465,0.992020216862895,20
7.19283210356514e-05,0.999928071678964,20
5.11224615371406e-05,0.999948877538463,14
0.000192659326743326,0.999807340673257,18
2.25580738319956e-05,0.999977441926168,14
3.76658209551585e-05,0.999962334179045,13
8.71205673812462e-05,0.999912879432619,12
0.000305377224037262,0.999694622775963,8
1.25714726818489e-05,0.999987428527318,15
2.49119787310486e-05,0.999975088021269,14
0.000174716313137668,0.999825283686862,10
8.73824957476737e-05,0.999912617504252,12
0.000487622484590562,0.999512377515409,8
2.11546032331962e-05,0.999978845396767,14
3.27355683756078e-05,0.999967264431624,13
0.000264766259768705,0.999735233740231,16
0.000136736288985635,0.999863263711014,17
0.000229733477813332,0.999770266522187,10
0.000384543687353464,0.999615456312647,14
6.26752557174691e-05,0.999937324744283,19
8.97130485416068e-05,0.999910286951458,11
8.89127743055564e-05,0.999911087225694,11
2.64748291040381e-05,0.999973525170896,14
0.00016527439947619,0.999834725600524,9
2.99899625863849e-05,0.999970010037414,13
0.00026371732327017,0.99973628267673,18
6.37720764990228e-05,0.999936227923501,12
0.000441097492866357,0.999558902507134,16
9.10326972756399e-05,0.999908967302724,12
3.95402145294676e-05,0.99996045978547,13
7.20685516366914e-05,0.999927931448363,13
7.23628159585868e-05,0.999927637184041,14
0.000155909430875022,0.999844090569125,11
0.0013948020250363,0.998605197974964,12
3.37373008975983e-05,0.999966262699102,15
0.000850096941423828,0.999149903058576,15
0.000989905629134692,0.999010094370865,13
0.00141843665288338,0.998581563347117,16
0.000346480809053935,0.999653519190946,11
0.000182492396937092,0.999817507603063,10
9.40474713274345e-06,0.999990595252867,18
0.000292215293024264,0.999707784706976,10
0.00177099321609541,0.998229006783904,12
0.000104611003675964,0.999895388996324,12
9.25234227946524e-05,0.999907476577205,14
5.69792120741678e-05,0.999943020787926,15
4.7775030821796e-05,0.999952224969178,15
0.000363861167591206,0.999636138832409,10
0.000844484805380492,0.99915551519462,16
0.00110082695591323,0.998899173044087,8
0.000209611461843174,0.999790388538157,17
0.000704524683521868,0.999295475316478,8
0.000245218395886404,0.999754781604114,11
0.00253337692066561,0.997466623079334,13
0.000782127872474164,0.999217872127526,10
0.00316772930360745,0.996832270696393,8
0.00163733559575398,0.998362664404246,8
0.0192629924496837,0.980737007550316,12
0.000943741228848419,0.999056258771152,9
0.00216883479636185,0.997831165203638,13
0.00495397957329135,0.995046020426709,13
0.00709453947838508,0.992905460521615,11
0.0127215137808362,0.987278486219164,11
