model_m1_b1,model_m1_b2,model_m1_b3,model_m1_b4,model_m1_b5,model_m1_b6,model_m1_b7,model_m1_b8,model_m1_b9,model_m1_b10,model_m1_b11,model_m1_b12,model_m1_b13,model_m1_b14,model_m1_b15,model_m1_b16,model_m1_b17,model_m1_b18,model_m1_b19,model_m1_b20,model_m2_b1,model_m2_b2,model_m2_b3,model_m2_b4,model_m2_b5,model_m2_b6,model_m2_b7,model_m2_b8,model_m2_b9,model_m2_b10,model_m2_b11,model_m2_b12,model_m2_b13,model_m2_b14,model_m2_b15,model_m2_b16,model_m2_b17,model_m2_b18,model_m2_b19,model_m2_b20,model_m3_b1,model_m3_b2,model_m3_b3,model_m3_b4,model_m3_b5,model_m3_b6,model_m3_b7,model_m3_b8,model_m3_b9,model_m3_b10,model_m3_b11,model_m3_b12,model_m3_b13,model_m3_b14,model_m3_b15,model_m3_b16,model_m3_b17,model_m3_b18,model_m3_b19,model_m3_b20,model_m4_b1,model_m4_b2,model_m4_b3,model_m4_b4,model_m4_b5,model_m4_b6,model_m4_b7,model_m4_b8,model_m4_b9,model_m4_b10,model_m4_b11,model_m4_b12,model_m4_b13,model_m4_b14,model_m4_b15,model_m4_b16,model_m4_b17,model_m4_b18,model_m4_b19,model_m4_b20
0.717226397818405,0.895095067605906,0.759845712270104,0.825009003731571,0.258442695263969,0.870528318938613,0.902835035220174,0.27244414141619,0.82379776662522,0.696039727113005,0.84605688344054,0.859552399517565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0784549989189228,0.0232511823170542,0.0595041562753411,0.0974040214992973,0.248118850702183,0.0556851334169844,0.052702234733548,0.252975287448536,0.0889902412483563,0.065383623577117,0.0743794651761102,0.0822972033008137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.105446707571061,0.017357458969314,0.128285777611585,0.035769789613001,0.249977206850567,0.036878061670452,0.0308673408163085,0.237388721693216,0.0429859925676209,0.0934088193005402,0.0433355760469621,0.0187660121138469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0988718956916107,0.0642962911077251,0.05236435384297,0.0418171851561302,0.243461247183281,0.0369084859739507,0.013595389229969,0.237191849442058,0.0442259995588025,0.145167830009338,0.0362280753363873,0.0393843850677742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.72986442633097,0.778436201827619,0.836239812728956,0.802585226539022,0.795502181027601,0.472398498721524,0.736964971077932,0.721403302032855,0.814778426961204,0.259788379851709,0.262541458728211,0.889359616772456,0.866013214240143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.112815137189663,0.100563957353231,0.0788153452512139,0.106704920840064,0.0909278251832752,0.353383989844276,0.124551393838005,0.088822213776678,0.0917587581019252,0.251305409927407,0.251908935694774,0.0283663124696077,0.0721274193374744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0943417176372687,0.0621318828655536,0.0352353307864319,0.0437613612415924,0.0563800642308829,0.0854300321527877,0.0801289090722801,0.109976713041295,0.0465899445121044,0.243853411177186,0.246346946652674,0.0517094743307417,0.0329282501244774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0629787188420989,0.0588679579535969,0.049709511233398,0.0469484913793212,0.0571899295582408,0.0887874792814123,0.0583547260117832,0.0797977711491713,0.0468728704247661,0.245052799043698,0.239202658924341,0.0305645964271949,0.0289311162979057,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.663368262602314,0.257698523025167,0.612166644867584,0.636502902897438,0.256230856854159,0.572365047802723,0.707497725932927,0.328749481434456,0.831729970419675,0.256331599643412,0.669784144260383,0.805890733751761,0.763054248299262,0.867206640520737,0.74187448622444,0.848501271846176,NaN,NaN,NaN,NaN,0.0845632592205534,0.245199738055455,0.186228148950575,0.0881466185512743,0.246505549062813,0.287439453327032,0.087055938573124,0.28832013099463,0.0658845321374959,0.245301719866362,0.156970686536326,0.065187200189141,0.105600560347292,0.0605263374540455,0.126957729234681,0.0430826152868114,NaN,NaN,NaN,NaN,0.0482732552604231,0.245619223462421,0.101865889032763,0.155752066389758,0.24917423289851,0.0758501769214121,0.0956667407070799,0.19267115786198,0.0451334981636064,0.250138772153613,0.119587545646862,0.0477192275883979,0.0437816964770189,0.0357003243500106,0.0683982818088635,0.080316925830316,NaN,NaN,NaN,NaN,0.203795222916709,0.251482515456956,0.0997393171490788,0.11959841216153,0.248089361184518,0.0643453219488331,0.109779594786869,0.190259229708935,0.0572519992792232,0.248227908336613,0.0536576235564285,0.0812028384707002,0.0875634948764269,0.0365666976752068,0.0627695027320149,0.0280991870366968,NaN,NaN,NaN,NaN
0.854334256337634,0.708992358852676,0.67721918267868,0.732478579629013,0.586778803984615,0.725557000216691,0.768174493419818,0.870696103859538,0.766764074512045,0.730956323942516,0.712793863304812,0.813816635298576,0.70249980112936,0.813978398100524,0.872904250020897,NaN,NaN,NaN,NaN,NaN,0.0748583050812194,0.139919454610762,0.0911734810218022,0.133111403966508,0.131344254437629,0.0912486437616721,0.103063291846955,0.0432445525421238,0.0963064074315134,0.117226707603142,0.0752978894163238,0.0879985641971916,0.13594328878652,0.0733689753321473,0.0645161752585325,NaN,NaN,NaN,NaN,NaN,0.0341890432392858,0.0713330874751775,0.0929218244328214,0.0659381429933298,0.135891604713921,0.118588942974787,0.0660585199297085,0.0579475344609102,0.0706292864272106,0.0710359888900617,0.118514943270791,0.0430011262221078,0.064066931975142,0.0475352330158424,0.0346751659603559,NaN,NaN,NaN,NaN,NaN,0.0366183953418611,0.079755099061385,0.138685511866696,0.0684718734111488,0.145985336863835,0.0646054130468504,0.0627036948035179,0.0281118091374273,0.0663002316292312,0.0807809795642798,0.0933933040080732,0.0551836742821252,0.0974899781089778,0.0651173935514858,0.0279044087602146,NaN,NaN,NaN,NaN,NaN
0.265193011120582,0.73310705968345,0.279343553329261,0.852297979571636,0.751406232494631,0.251621993945392,0.732852724522911,0.821737660659917,0.27724981712283,0.767268179742048,0.830274919121233,0.774602192469759,0.265269896002806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.253558950350045,0.0502275947483195,0.262132377248122,0.071968918193491,0.0949679670609709,0.248200721539783,0.0950005213335855,0.0782834423829182,0.257802997862794,0.0915310932369428,0.0983796107082628,0.111326334236145,0.251529537146549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.239405067593812,0.0654617515138054,0.227650644411662,0.0416289483235778,0.0949105208357559,0.253723783395282,0.0892473452735444,0.0481994026860146,0.234828273392732,0.0786816719633633,0.0354548573171763,0.0563523403452664,0.24197122077124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.24184297093556,0.151203594054425,0.230873425010956,0.0341041539112948,0.0587152796086426,0.246453501119543,0.0828994088699593,0.0517794942711503,0.230118911621644,0.0625190550576456,0.0358906128533284,0.0577191329488292,0.241229346079405,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.811103998164229,0.875139865296667,0.726606718601098,0.592899666693983,0.259888404950579,0.723023433680842,0.752324823034772,0.297015320157859,0.255538646608646,0.726643595785083,0.694019353548219,0.744263108464447,0.67211783952428,0.684042293455707,0.688471280465216,0.622729038138903,NaN,NaN,NaN,NaN,0.0897313106512151,0.0627867062351698,0.0946050599961804,0.122050076577968,0.251364416171228,0.132460109792533,0.0856028522864448,0.271187309284518,0.252013341828217,0.101607647955849,0.105150445809101,0.068019050242285,0.126686135890708,0.162633280370636,0.135546188809618,0.0873664897120495,NaN,NaN,NaN,NaN,0.0453615136571568,0.0366010345755253,0.0987392433503489,0.102466656199506,0.244180719565446,0.0860590291392476,0.0713966837437011,0.215771556672606,0.249735155713528,0.0903068110532355,0.0931643390943925,0.0590439717645399,0.0906876420300648,0.0861119900694184,0.0733007445537467,0.122416307166167,NaN,NaN,NaN,NaN,0.0538031775273997,0.0254723938926376,0.0800489780523728,0.182583600528542,0.244566459312747,0.0584574273873778,0.090675640935082,0.216025813885017,0.24271285584961,0.0814419452058333,0.107665861548288,0.128673869528728,0.110508382554947,0.0672124361042392,0.10268178617142,0.16748816498288,NaN,NaN,NaN,NaN
0.268616230905105,0.750928337221789,0.266411950878148,0.564747598190436,0.663150499785642,0.775963522208181,0.745147120437411,0.646108371386417,0.764235852519382,0.821905754485419,0.610256333994796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.256303855192268,0.0636414836160723,0.255787731110311,0.308153729617517,0.102342290287872,0.0939020856757783,0.104809126820344,0.0816157176069489,0.120752463006983,0.087628290775399,0.0845396300526751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.237560335639087,0.110859905224404,0.238398270074896,0.0699695711673455,0.111377282306073,0.074247714318731,0.0685432233584212,0.130472273099026,0.0650860497802102,0.0396885969637293,0.223992319041779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.23751957826354,0.0745702739377343,0.239402047936645,0.0571291010247019,0.123129927620412,0.0558866777973095,0.0815005293838243,0.141803637907608,0.0499256346934244,0.0507773577754533,0.0812117169107496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.269223246481944,0.757484314085171,0.742224831856615,0.790306966078467,0.816778602770851,0.824794426935908,0.727292434558343,0.326692257598459,0.740126129367835,0.746129790291186,0.492249552526226,0.768736726569146,0.585057035414728,0.686770815831677,0.478882819421988,NaN,NaN,NaN,NaN,NaN,0.254595469462444,0.0602393174751187,0.127191451290566,0.0905878077671957,0.0672097188340521,0.0761694659951418,0.118780181702252,0.278880427516784,0.0984590776163824,0.134181937106238,0.0215756383166297,0.0950515541001634,0.0946517878376484,0.166373279023521,0.333473711533517,NaN,NaN,NaN,NaN,NaN,0.240352581413766,0.0681843474087799,0.0733365234693792,0.0521757083496461,0.0783622795032171,0.0406905416511172,0.0736243990736767,0.196647293048713,0.0505981194948256,0.0586104533403519,0.465605097757024,0.0664147749116498,0.121341984282993,0.0613229160041991,0.0951362168045946,NaN,NaN,NaN,NaN,NaN,0.235828702641846,0.11409202103093,0.0572471933834396,0.0669295178046907,0.0376493988918797,0.0583455654178326,0.0803029846657285,0.197780021836044,0.110816673520957,0.0610778192622241,0.02056971140012,0.0697969444190405,0.198949192464631,0.0855329891406028,0.0925072522399005,NaN,NaN,NaN,NaN,NaN
0.405015076007168,0.262927007669544,0.815240415769685,0.609092260113145,0.78618247199058,0.281976784481535,0.260557340258061,0.809761442456012,0.255560463559682,0.256824625665535,0.736450917155051,0.256391364824323,0.657631395468599,0.26193890669747,0.686990419468617,0.256959266595301,NaN,NaN,NaN,NaN,0.317317221950877,0.252627843243657,0.036372324560243,0.197767586027836,0.0512266840905357,0.265743450487363,0.248676457224867,0.063023701598569,0.250967205117751,0.249369196508552,0.0890567733316062,0.247712753112512,0.14331295721223,0.252690952681656,0.123531220408403,0.252280216342249,NaN,NaN,NaN,NaN,0.138472447172894,0.242189931254118,0.127867713232479,0.105144632777102,0.0950658209848917,0.225647467400107,0.245170322057342,0.0950384805281657,0.248094402961715,0.241659991141726,0.0925019363263984,0.253071986988049,0.110972276195897,0.244139176813189,0.111917290177945,0.245591547177539,NaN,NaN,NaN,NaN,0.139195254869061,0.242255217832682,0.0205195464375932,0.0879955210819162,0.0675250229339926,0.226632297630995,0.24559588045973,0.0321763754172536,0.245377928360852,0.252146186684188,0.0819903731869447,0.242823895075117,0.0880833711232747,0.241230963807685,0.0775610699450353,0.245168969884911,NaN,NaN,NaN,NaN
0.380611410692088,0.724383239877639,0.262047186941443,0.288410413035276,0.785113740223818,0.831304684693144,0.777300993023186,0.683972342236906,0.255433238648856,0.256288341842877,0.255028010394869,0.259715394248179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.260679543428245,0.0781177908081264,0.252214119651016,0.257965277766239,0.103817471410423,0.0776972500599726,0.110068640097025,0.142443329058821,0.251267395648179,0.248120802210671,0.246143418918543,0.252848525985085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.169677784725251,0.143083150569781,0.243032336351488,0.228693990854071,0.0425323070778669,0.046941774489029,0.0599091716802821,0.0857558125811265,0.247052478178687,0.244220671960272,0.241577388814646,0.243984083124783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.189031261154416,0.0544158187444536,0.242706357056053,0.224930318344414,0.0685364812878917,0.0440562907578542,0.0527211951995066,0.0878285161231467,0.246246887524278,0.251370183986181,0.257251181871942,0.243451996641953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.594207244930245,0.329460355531994,0.273788811053154,0.696626961664076,0.257955490380361,0.717348982885192,0.315336224645375,0.258524537152863,0.256180452862904,0.730076446788306,0.25936804606587,0.748285031553093,0.262825856849348,0.720735071633378,NaN,NaN,NaN,NaN,NaN,NaN,0.105787187990859,0.278764023922721,0.254326673591716,0.0616144091793545,0.246047102042418,0.134957100497943,0.286836054946924,0.252020620563227,0.249560833935954,0.1247394399715,0.248797463105251,0.0991454138809854,0.255251697442066,0.123174226008927,NaN,NaN,NaN,NaN,NaN,NaN,0.10257617297442,0.195180752565701,0.237305337018072,0.153071825001308,0.240301561593868,0.0707843825654805,0.197907320541672,0.246460007530036,0.251845422335832,0.0705809960782644,0.252743996623992,0.0770161722598704,0.24585980949292,0.0715819952934628,NaN,NaN,NaN,NaN,NaN,NaN,0.197429394104476,0.196594867979584,0.234579178337058,0.0886868041552613,0.255695845983353,0.0769095340513849,0.199920399866028,0.242994834753875,0.242413290865311,0.0746031171619298,0.239090494204886,0.0755533823060508,0.236062636215666,0.0845087070642326,NaN,NaN,NaN,NaN,NaN,NaN
0.811002111304809,0.28508291413616,0.353327965076239,0.755694690821933,0.566864269207777,0.787620669295551,0.784971590166959,0.790999263198177,0.750944575254706,0.685367283042371,0.255386034965192,0.549765150946865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0757997418653783,0.268572671733955,0.291336292968826,0.0788432863660159,0.117390016596911,0.0982860504292602,0.100213009078325,0.0711508085991775,0.115202795043972,0.143435455636834,0.243641954562333,0.115486833725777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0492730670766954,0.223414923293028,0.177604695760326,0.0546436902641985,0.228568264227295,0.0572139779918488,0.0560176285524766,0.0697684143390719,0.0639443991390195,0.079323708598818,0.249086374198821,0.0666296268951821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0639250797531172,0.222929490836858,0.177731046194608,0.110818332547853,0.0871774499680169,0.0568793022833396,0.0587977722022396,0.0680815138635735,0.0699082305623026,0.0918735527219769,0.251885636273654,0.268118388432176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
