MF_m1,MF_m2,BL
0.000118788111465528,0.999881211888535,11
1.87067121212296e-05,0.999981293287879,17
8.1525400505482e-05,0.999918474599494,13
0.000366196497310309,0.99963380350269,17
0.000525272051682639,0.999474727948317,13
6.40763160220841e-05,0.999935923683978,13
0.000517121626617662,0.999482878373382,13
0.000412320212381819,0.999587679787618,15
0.000119137472120089,0.99988086252788,11
0.000276570962093064,0.999723429037907,20
8.94569695061505e-05,0.999910543030494,12
0.00132300911437864,0.998676990885621,16
0.000253821936855167,0.999746178063145,15
0.000160806459741902,0.999839193540258,9
5.31344640978015e-05,0.999946865535902,13
0.000243134660275957,0.999756865339724,9
0.00062869858877007,0.99937130141123,13
1.73912437891764e-05,0.999982608756211,14
0.000110255138134923,0.999889744861865,12
0.000122183605964311,0.999877816394036,10
0.00014461560726676,0.999855384392733,9
0.000154447205159497,0.99984555279484,10
8.15090292747846e-05,0.999918490970725,10
7.08024662313237e-05,0.999929197533769,12
5.08565412343517e-05,0.999949143458766,13
0.000207999912774487,0.999792000087225,16
0.000110434488485478,0.999889565511514,11
9.69535282733082e-05,0.999903046471727,11
2.50089584718415e-05,0.999974991041528,13
0.000876972219520301,0.99912302778048,14
0.000145529274932855,0.999854470725067,11
0.000107300819937555,0.999892699180062,10
0.000107300819532332,0.999892699180468,10
0.000180874912657402,0.999819125087343,9
2.5772270249533e-05,0.99997422772975,14
